param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
4,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
5,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
6,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
7,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
8,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
9,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
10,0.001,0.,0.,0.,0.,0.,0.001,0.,0.,0.001,0.,0.,0.,0.,0.
11,0.001,0.,0.,0.,0.,0.,0.001,0.,0.,0.001,0.,0.,0.,0.,0.
12,0.002,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
13,0.002,0.,0.002,0.,0.,0.,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
14,0.002,0.,0.002,0.,0.,0.,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
15,0.043,0.,0.042,0.,0.,0.,0.042,0.,0.041,0.042,0.,0.041,0.,0.,0.
16,0.002,0.,0.002,0.,0.,0.,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
17,0.002,0.,0.002,0.,0.,0.,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
18,0.002,0.,0.002,0.,0.,0.,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
19,0.002,0.,0.002,0.,0.,0.,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
20,0.002,0.,0.002,0.,0.,0.,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
21,0.002,0.,0.002,0.,0.,0.,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
22,0.003,0.,0.003,0.,0.,0.,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
23,0.003,0.,0.003,0.,0.,0.,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
24,0.003,0.,0.003,0.,0.,0.,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
25,0.003,0.,0.003,0.,0.,0.,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
26,0.004,0.,0.003,0.,0.,0.,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
27,0.003,0.,0.003,0.,0.,0.,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.
28,0.006,0.,0.006,0.001,0.,0.001,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
29,0.004,0.001,0.003,0.001,0.,0.001,0.003,0.,0.002,0.003,0.,0.002,0.,0.,0.
30,0.004,0.,0.004,0.001,0.,0.001,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
31,0.004,0.,0.004,0.001,0.,0.001,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
32,0.005,0.,0.005,0.001,0.,0.001,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
33,0.005,0.,0.005,0.001,0.,0.001,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
34,0.005,0.,0.005,0.001,0.,0.001,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
35,0.005,0.,0.005,0.001,0.,0.001,0.003,0.,0.003,0.003,0.,0.003,0.,0.,0.
36,0.009,0.,0.009,0.001,0.,0.001,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
37,0.006,0.,0.006,0.001,0.,0.001,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
38,0.006,0.,0.006,0.001,0.,0.001,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
39,0.006,0.,0.006,0.001,0.,0.001,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
40,0.006,0.,0.006,0.001,0.,0.001,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
41,0.007,0.,0.007,0.002,0.,0.002,0.004,0.,0.004,0.004,0.,0.004,0.,0.,0.
42,0.007,0.,0.007,0.002,0.,0.002,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
43,0.007,0.,0.007,0.002,0.,0.002,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
44,0.008,0.,0.008,0.002,0.,0.002,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
45,0.008,0.,0.008,0.002,0.,0.002,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
46,0.008,0.,0.008,0.002,0.,0.002,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
47,0.008,0.,0.008,0.002,0.,0.002,0.005,0.,0.005,0.005,0.,0.005,0.,0.,0.
48,0.012,0.,0.012,0.002,0.,0.002,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
49,0.009,0.,0.009,0.002,0.,0.002,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
50,0.011,0.001,0.01,0.003,0.,0.003,0.008,0.001,0.007,0.008,0.001,0.007,0.,0.,0.
51,0.009,0.,0.009,0.003,0.,0.003,0.006,0.,0.005,0.006,0.,0.005,0.,0.,0.
52,0.01,0.,0.01,0.003,0.,0.003,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
53,0.01,0.,0.01,0.003,0.,0.003,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.
54,0.012,0.,0.012,0.003,0.,0.003,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
55,0.011,0.,0.011,0.003,0.,0.003,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
56,0.011,0.,0.011,0.003,0.,0.003,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
57,0.011,0.,0.011,0.003,0.,0.003,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.
58,0.015,0.,0.015,0.004,0.,0.004,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
59,0.012,0.,0.012,0.004,0.,0.004,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
60,0.013,0.,0.013,0.004,0.,0.004,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
61,0.013,0.,0.013,0.004,0.,0.004,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
62,0.013,0.,0.013,0.004,0.,0.004,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
63,0.014,0.,0.014,0.004,0.,0.004,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.
64,0.014,0.,0.014,0.005,0.,0.005,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
65,0.015,0.,0.015,0.005,0.,0.005,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
66,0.015,0.,0.015,0.005,0.,0.005,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
67,0.015,0.,0.015,0.005,0.,0.005,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.
68,0.018,0.,0.018,0.005,0.,0.005,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
69,0.016,0.,0.016,0.006,0.,0.006,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
70,0.017,0.,0.017,0.006,0.,0.006,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
71,0.021,0.,0.02,0.006,0.,0.005,0.014,0.,0.014,0.014,0.,0.014,0.004,0.,0.004
72,0.017,0.,0.017,0.006,0.,0.006,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.
73,0.018,0.,0.017,0.006,0.,0.006,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
74,0.021,0.,0.021,0.006,0.,0.006,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
75,0.019,0.,0.019,0.007,0.,0.007,0.011,0.,0.011,0.011,0.,0.011,0.,0.,0.
76,0.02,0.,0.02,0.007,0.,0.007,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
77,0.026,0.,0.026,0.007,0.,0.007,0.018,0.,0.018,0.018,0.,0.018,0.,0.,0.
78,0.02,0.,0.02,0.007,0.,0.007,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
79,0.022,0.,0.022,0.009,0.,0.009,0.012,0.,0.012,0.012,0.,0.012,0.,0.,0.
80,0.021,0.,0.021,0.008,0.,0.008,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
81,0.022,0.,0.022,0.008,0.,0.008,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
82,0.024,0.,0.024,0.008,0.,0.008,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
83,0.023,0.,0.023,0.009,0.,0.009,0.013,0.,0.013,0.013,0.,0.013,0.,0.,0.
84,0.026,0.,0.026,0.009,0.,0.009,0.017,0.,0.017,0.017,0.,0.017,0.003,0.,0.003
85,0.024,0.,0.024,0.009,0.,0.009,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
86,0.025,0.,0.025,0.009,0.,0.009,0.014,0.,0.014,0.014,0.,0.014,0.,0.,0.
87,0.03,0.,0.03,0.01,0.,0.01,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
88,0.026,0.,0.026,0.01,0.,0.01,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
89,0.028,0.,0.027,0.01,0.,0.009,0.017,0.,0.016,0.016,0.,0.016,0.,0.,0.
90,0.027,0.,0.027,0.01,0.,0.01,0.015,0.,0.015,0.015,0.,0.015,0.,0.,0.
91,0.031,0.,0.031,0.011,0.,0.011,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
92,0.028,0.,0.028,0.011,0.,0.011,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
93,0.032,0.,0.031,0.011,0.,0.011,0.019,0.,0.018,0.019,0.,0.018,0.,0.,0.
94,0.029,0.,0.029,0.012,0.,0.012,0.016,0.,0.016,0.016,0.,0.016,0.,0.,0.
95,0.034,0.,0.034,0.012,0.,0.012,0.021,0.,0.021,0.021,0.,0.021,0.,0.,0.
96,0.03,0.,0.03,0.012,0.,0.012,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
97,0.032,0.,0.032,0.012,0.,0.012,0.019,0.,0.019,0.019,0.,0.019,0.,0.,0.
98,0.031,0.,0.031,0.013,0.,0.013,0.017,0.,0.017,0.017,0.,0.017,0.,0.,0.
99,0.036,0.,0.036,0.013,0.,0.013,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.
100,0.072,0.002,0.07,0.013,0.,0.013,0.059,0.002,0.057,0.059,0.002,0.057,0.,0.,0.
110,0.041,0.,0.041,0.019,0.,0.019,0.021,0.,0.021,0.021,0.,0.021,0.,0.,0.
120,0.047,0.,0.047,0.021,0.,0.021,0.025,0.,0.025,0.025,0.,0.025,0.,0.,0.
130,0.074,0.,0.074,0.026,0.,0.026,0.047,0.,0.047,0.047,0.,0.047,0.,0.,0.
140,0.085,0.,0.084,0.032,0.,0.032,0.052,0.,0.051,0.052,0.,0.051,0.,0.,0.
150,0.089,0.,0.089,0.038,0.,0.038,0.051,0.,0.051,0.051,0.,0.051,0.,0.,0.
160,0.119,0.,0.119,0.046,0.,0.046,0.072,0.,0.072,0.072,0.,0.072,0.001,0.,0.001
170,0.123,0.,0.122,0.055,0.,0.055,0.067,0.,0.067,0.067,0.,0.067,0.001,0.,0.001
180,0.137,0.,0.137,0.062,0.,0.062,0.074,0.,0.074,0.074,0.,0.074,0.001,0.,0.001
190,0.156,0.,0.156,0.071,0.,0.071,0.084,0.,0.084,0.084,0.,0.084,0.001,0.,0.001
200,0.195,0.,0.195,0.082,0.,0.082,0.112,0.,0.112,0.112,0.,0.112,0.001,0.,0.001
210,0.197,0.002,0.194,0.093,0.,0.093,0.102,0.002,0.1,0.102,0.002,0.1,0.001,0.,0.001
220,0.237,0.,0.237,0.107,0.,0.107,0.128,0.,0.128,0.128,0.,0.128,0.001,0.,0.001
230,0.278,0.001,0.276,0.121,0.,0.121,0.155,0.001,0.153,0.155,0.001,0.153,0.001,0.,0.001
240,0.303,0.002,0.301,0.136,0.,0.136,0.166,0.002,0.164,0.166,0.002,0.164,0.001,0.,0.001
250,0.33,0.002,0.327,0.153,0.002,0.151,0.176,0.,0.175,0.176,0.,0.175,0.001,0.,0.001
260,0.323,0.002,0.32,0.167,0.,0.167,0.154,0.002,0.151,0.154,0.002,0.151,0.001,0.,0.001
270,0.36,0.001,0.359,0.186,0.,0.186,0.174,0.001,0.173,0.174,0.001,0.173,0.002,0.,0.002
280,0.396,0.001,0.395,0.209,0.,0.209,0.186,0.,0.185,0.186,0.,0.185,0.002,0.,0.002
290,0.474,0.,0.474,0.23,0.,0.23,0.243,0.,0.243,0.243,0.,0.243,0.002,0.,0.002
300,0.465,0.001,0.464,0.25,0.,0.25,0.214,0.,0.213,0.214,0.,0.213,0.002,0.,0.002
310,0.525,0.003,0.522,0.273,0.,0.273,0.25,0.003,0.247,0.25,0.003,0.247,0.002,0.,0.002
320,0.539,0.,0.539,0.301,0.,0.301,0.237,0.,0.237,0.237,0.,0.237,0.002,0.,0.002
330,0.631,0.,0.631,0.342,0.,0.342,0.288,0.,0.288,0.288,0.,0.288,0.002,0.,0.002
340,0.653,0.,0.653,0.354,0.,0.354,0.298,0.,0.298,0.298,0.,0.298,0.002,0.,0.002
